payment_id,account_id,cohort,payment_usd,period
ccQfR0638dQAE,15Q5GR1SC4QtQAD,2020-10,125,1
cbQfR0638dQAE,aBQ5GR0ff4QtQAQ,2020-03,100,8
caQfR0638dQAE,VoQ5GR0ff4QtQAI,2020-03,100,8
iSQfR0638dQAU,IfQ5GR1Bg4QtQAN,2020-03,50,8
iRQfR0638dQAU,fSQ5GR1SB4QtQAX,2020-09,750,2
iQQfR0638dQAU,8TQ5GR1Nc4QtQAV,2020-07,250,4
iPQfR0638dQAU,nMQ5GR1Vz4QtQAR,2020-11,250,0
iOQfR0638dQAU,bTQ5GR0Qv4QtQAV,2020-03,773.61,8
ioQfR0638dQAE,feQ5GR1Mq4QtQAB,2020-06,50,5
inQfR0638dQAE,J8Q5GR1T44QtQAJ,2020-09,250,2
imQfR0638dQAE,g4Q5GR1JR4QtQAH,2020-04,1287.74,6
iLQfR0638dQAU,fCQ5GR1L64QtQAR,2020-06,150,5
ilQfR0638dQAE,bxQ5GR1R24QtQAF,2020-08,1077.14,3
ikQfR0638dQAE,UlQ5GR1EK4QtQAL,2020-04,50,7
iDQfR0638dQAU,SjQ5GR11H4QtQAO,2020-03,1869.96,8
iCQfR0638dQAU,hxQ5GR1Ui4QtQAF,2020-10,50,1
iBQfR0638dQAU,vOQ5GR1SD4QtQAX,2020-09,150,2
iAQfR0638dQAU,IGQ5GR19Y4QtQA4,2020-09,250,2
i9QfR0638dQAE,LAQ5GR1Mp4QtQAZ,2020-06,500,4
i8QfR0638dQAE,whQ5GR1L34QtQAB,2020-05,119.17,6
i7QfR0638dQAE,RFQ5GR1Ui4QtQA3,2020-10,250,1
i6QfR0638dQAE,0EQ5GR1WQ4QtQAT,2020-11,250,0
iZQfR0638dQAU,jYQ5GR1Sn4QtQAV,2020-09,50,2
iYQfR0638dQAU,gnQ5GR1Uh4QtQAB,2020-10,50,1
iXQfR0638dQAU,6MQ5GR0zQ4QtQAW,2020-03,50,8
iWQfR0638dQAU,vYQ5GR1T34QtQAV,2020-09,50,1
iVQfR0638dQAU,ZmQ5GR1T34QtQAN,2020-09,50,2
iUQfR0638dQAU,5KQ5GR13l4QtQAQ,2020-03,25,8
iKQfR0638dQAU,gNQ5GR1O14QtQAR,2020-07,481.31,4
iJQfR0638dQAU,NEQ5GR1EI4QtQA1,2020-05,15.52,6
iIQfR0638dQAU,rYQ5GR1II4QtQAT,2020-04,500,7
iHQfR0638dQAU,Q4Q5GR1Uh4QtQAJ,2020-10,500,1
iGQfR0638dQAU,ZHQ5GR1Na4QtQA3,2020-07,250,4
idQfR0638dQAE,tYQ5GR1SD4QtQAX,2020-09,30,2
icQfR0638dQAE,2gQ5GR1L44QtQAB,2020-08,250,3
i1QfR0638dQAE,tWQ5GR1PV4QtQAT,2020-08,30,3
i0QfR0638dQAE,8bQ5GR1SD4QtQAH,2020-09,1941.13,2
hzQfR0638dQAE,zaQ5GR1R24QtQAB,2020-08,933.31,3
hyQfR0638dQAE,t4Q5GR1SD4QtQAH,2020-09,150,2
hxQfR0638dQAE,msQ5GR1PV4QtQAD,2020-08,75,3
hwQfR0638dQAE,wAQ5GR1Wm4QtQAR,2020-11,500,0
hvQfR0638dQAE,RIQ5GR0rD4QtQA4,2020-03,250,8
huQfR0638dQAE,x7Q5GR06N4QtQAC,2020-03,250,8
htQfR0638dQAE,xTQ5GR1UB4QtQAT,2020-10,250,1
hsQfR0638dQAE,JGQ5GR0BI4QtQA1,2020-03,125,8
hrQfR0638dQAE,QbQ5GR1SZ4QtQAP,2020-09,125,2
hqQfR0638dQAE,cTQ5GR0bx4QtQAQ,2020-03,800,8
iTQfR0638dQAU,rJQ5GR1UW4QtQAX,2020-10,250,1
iqQfR0638dQAE,h4Q5GR0p44QtQAA,2020-03,250,8
ipQfR0638dQAE,aHQ5GR1Wc4QtQAR,2020-11,30,0
iNQfR0638dQAU,UhQ5GR1Iy4QtQAN,2020-04,81.25,6
iMQfR0638dQAU,3aQ5GR1We4QtQAB,2020-11,250,0
ijQfR0638dQAE,6iQ5GR1GH4QtQAD,2020-03,822.19,8
iiQfR0638dQAE,ZLQ5GR18t4QtQAY,2020-03,250,8
ihQfR0638dQAE,Q4Q5GR1Ou4QtQAN,2020-08,125,3
igQfR0638dQAE,V8Q5GR1WC4QtQAL,2020-11,125,0
iFQfR0638dQAU,6WQ5GR1Uh4QtQAR,2020-10,50,1
ifQfR0638dQAE,1PQ5GR1Bd4QtQAR,2020-03,32.5,8
iEQfR0638dQAU,LlQ5GR1Wc4QtQAJ,2020-11,30,0
ieQfR0638dQAE,RHQ5GR1O24QtQAZ,2020-08,50,3
i5QfR0638dQAE,1nQ5GR0p54QtQAA,2020-03,819.01,8
i4QfR0638dQAE,ygQ5GR1Wd4QtQAB,2020-11,175,0
i3QfR0638dQAE,mGQ5GR0t34QtQAU,2020-03,250,8
i2QfR0638dQAE,TDQ5GR1SZ4QtQA5,2020-09,50,2
dXQfR0638dQAU,atQ5GR1Ow4QtQAF,2020-11,125,0
ySQfR0638dQAU,n2Q5GR1PV4QtQAD,2020-08,777.35,3
ysQfR0638dQAE,IIQ5GR1W04QtQA3,2020-11,30,0
yRQfR0638dQAU,ByQ5GR0fe4QtQAI,2020-03,1628.66,8
yrQfR0638dQAE,SxQ5GR1PT4QtQAP,2020-08,1000,2
yQQfR0638dQAU,75Q5GR1Ug4QtQAB,2020-10,500,1
yPQfR0638dQAU,xVQ5GR0o74QtQAQ,2020-03,500,8
yOQfR0638dQAU,7eQ5GR1KH4QtQAD,2020-07,200,4
yNQfR0638dQAU,hXQ5GR0fe4QtQAQ,2020-03,50,8
yMQfR0638dQAU,DdQ5GR0bu4QtQAM,2020-02,50,8
yLQfR0638dQAU,NSQ5GR1WP4QtQA1,2020-11,50,0
yiQfR0638dQAE,nHQ5GR1PV4QtQAT,2020-08,75,3
xrQfR0638dQAE,g5Q5GR0rg4QtQAE,2020-03,1135.62,8
xqQfR0638dQAE,nIQ5GR1PV4QtQAT,2020-08,75,3
xpQfR0638dQAE,tNQ5GR1We4QtQAR,2020-11,250,0
xoQfR0638dQAE,GNQ5GR1TU4QtQA1,2020-10,275.5,1
xnQfR0638dQAE,zxQ5GR1HY4QtQAD,2020-03,50,8
xmQfR0638dQAE,gCQ5GR1Ug4QtQAR,2020-10,50,1
xLQfR0638dQAU,72Q5GR1PV4QtQAD,2020-08,75,3
xlQfR0638dQAE,MUQ5GR1SY4QtQA1,2020-09,50,2
xKQfR0638dQAU,7dQ5GR1We4QtQAB,2020-11,250,0
xkQfR0638dQAE,swQ5GR1Wd4QtQAB,2020-11,250,0
xJQfR0638dQAU,f0Q5GR1Kh4QtQAF,2020-05,50,6
xjQfR0638dQAE,GqQ5GR1Kh4QtQAN,2020-05,50,6
xIQfR0638dQAU,D4Q5GR1Mo4QtQAN,2020-06,50,5
xHQfR0638dQAU,AHQ5GR1R04QtQA3,2020-08,50,3
xGQfR0638dQAU,NWQ5GR1Vm4QtQA3,2020-11,50,0
yhQfR0638dQAE,1NQ5GR1Bf4QtQAR,2020-03,125,8
yGQfR0638dQAU,H9Q5GR1V64QtQAJ,2020-11,250,0
ygQfR0638dQAE,G8Q5GR1D94QtQAN,2020-08,50,2
yfQfR0638dQAE,8mQ5GR1Nb4QtQAB,2020-07,50,4
yeQfR0638dQAE,CQQ5GR1Gz4QtQAZ,2020-03,250,8
yDQfR0638dQAU,HwQ5GR1SC4QtQAL,2020-09,30,2
yCQfR0638dQAU,fEQ5GR1Em4QtQAR,2020-03,32.5,7
yBQfR0638dQAU,aoQ5GR18t4QtQAA,2020-03,50,8
y9QfR0638dQAE,gOQ5GR1L74QtQAR,2020-07,1503.22,3
y8QfR0638dQAE,W5Q5GR1Kg4QtQAJ,2020-08,250,3
y7QfR0638dQAE,eEQ5GR1L64QtQAR,2020-06,150,5
y6QfR0638dQAE,PGQ5GR1En4QtQAZ,2020-03,500,8
y5QfR0638dQAE,s1Q5GR0zR4QtQAG,2020-03,250,8
y4QfR0638dQAE,QHQ5GR1PT4QtQA1,2020-08,50,3
y3QfR0638dQAE,y6Q5GR1SC4QtQAD,2020-09,50,2
xZQfR0638dQAU,QvQ5GR1SD4QtQAP,2020-09,1179.83,2
xYQfR0638dQAU,MSQ5GR1H04QtQA3,2020-05,250,6
xXQfR0638dQAU,SIQ5GR15k4QtQAY,2020-03,250,8
xcQfR0638dQAE,jMQ5GR1SC4QtQAX,2020-09,30,2
xbQfR0638dQAE,hXQ5GR1L64QtQAR,2020-06,30,5
xaQfR0638dQAE,iaQ5GR1Wd4QtQAF,2020-11,250,0
yqQfR0638dQAE,rfQ5GR1PV4QtQAD,2020-08,763.64,2
ypQfR0638dQAE,IfQ5GR1SC4QtQAL,2020-09,75,1
yoQfR0638dQAE,zzQ5GR15i4QtQAE,2020-03,81.25,8
ynQfR0638dQAE,VMQ5GR1GG4QtQA1,2020-02,500,8
ymQfR0638dQAE,eCQ5GR1Mq4QtQAV,2020-06,250,4
ylQfR0638dQAE,V8Q5GR1WC4QtQAL,2020-11,125,0
yKQfR0638dQAU,WUQ5GR0p64QtQAY,2020-03,2962.65,8
ykQfR0638dQAE,QBQ5GR15h4QtQAY,2020-03,32.5,8
yJQfR0638dQAU,vgQ5GR1R24QtQAB,2020-08,381.71,3
yjQfR0638dQAE,IBQ5GR0zQ4QtQA0,2020-03,50,8
yIQfR0638dQAU,vOQ5GR1PS4QtQAT,2020-08,475,3
yHQfR0638dQAU,AjQ5GR1SD4QtQAP,2020-09,55,2
yFQfR0638dQAU,n3Q5GR1TV4QtQAH,2020-10,125,1
ydQfR0638dQAE,JaQ5GR1S94QtQAJ,2020-09,150,2
ycQfR0638dQAE,jLQ5GR1SC4QtQAX,2020-09,30,2
ybQfR0638dQAE,duQ5GR1L64QtQAB,2020-06,30,5
y1QfR0638dQAE,6tQ5GR1L64QtQAF,2020-06,50,5
xVQfR0638dQAU,glQ5GR1SC4QtQAH,2020-09,30,2
xUQfR0638dQAU,EqQ5GR1Vb4QtQAJ,2020-11,30,0
xiQfR0638dQAE,dvQ5GR1L64QtQAB,2020-06,300,5
xhQfR0638dQAE,4dQ5GR1Ke4QtQAF,2020-05,75,6
xgQfR0638dQAE,QwQ5GR1Ms4QtQAN,2020-07,250,4
xfQfR0638dQAE,EjQ5GR1NY4QtQAL,2020-07,250,4
xeQfR0638dQAE,78Q5GR1WT4QtQAD,2020-11,50,0
xdQfR0638dQAE,h8Q5GR1L74QtQAB,2020-06,50,5
yZQfR0638dQAU,CoQ5GR1UA4QtQAL,2020-10,250,1
yYQfR0638dQAU,hCQ5GR1UA4QtQAX,2020-10,300,1
yXQfR0638dQAU,z2Q5GR1L34QtQAF,2020-09,2061.28,2
yWQfR0638dQAU,oHQ5GR1VR4QtQAT,2020-11,500,0
yVQfR0638dQAU,kJQ5GR1L64QtQAV,2020-06,50,5
yUQfR0638dQAU,x9Q5GR06N4QtQAC,2020-03,250,8
yTQfR0638dQAU,eSQ5GR1Mr4QtQAV,2020-07,2695.54,3
yaQfR0638dQAE,45Q5GR1An4QtQAB,2020-03,500,7
y2QfR0638dQAE,gnQ5GR1NY4QtQAD,2020-07,1049,4
y0QfR0638dQAE,PyQ5GR1UB4QtQAL,2020-11,874.63,0
xzQfR0638dQAE,DWQ5GR1NY4QtQA1,2020-07,629.4,4
xyQfR0638dQAE,nmQ5GR0o74QtQAA,2020-03,4966.41,8
xxQfR0638dQAE,IfQ5GR0p64QtQAM,2020-03,3575.39,8
xWQfR0638dQAU,iNQ5GR1SC4QtQAT,2020-09,50,2
xwQfR0638dQAE,YlQ5GR0rX4QtQAK,2020-03,884.32,8
xvQfR0638dQAE,LOQ5GR0rg4QtQAY,2020-03,1721.54,8
xuQfR0638dQAE,RBQ5GR1SC4QtQA1,2020-09,250,2
xTQfR0638dQAU,msQ5GR11H4QtQAG,2020-11,500.07,0
xtQfR0638dQAE,TjQ5GR1UB4QtQAL,2020-10,250,1
xSQfR0638dQAU,y9Q5GR1UT4QtQAH,2020-10,250,1
xsQfR0638dQAE,HsQ5GR1WQ4QtQAL,2020-11,50,0
xRQfR0638dQAU,f1Q5GR1WA4QtQAD,2020-11,475,0
xQQfR0638dQAU,mhQ5GR1Em4QtQAB,2020-03,500,7
xPQfR0638dQAU,qTQ5GR1NZ4QtQAT,2020-07,500,4
xOQfR0638dQAU,BrQ5GR1Na4QtQAJ,2020-07,75,3
xNQfR0638dQAU,maQ5GR1UA4QtQAH,2020-10,30,1
xMQfR0638dQAU,QtQ5GR1SC4QtQAL,2020-09,50,2
v1QfR0638dQAE,lPQ5GR1Mp4QtQAR,2020-11,398.03,0
v0QfR0638dQAE,OLQ5GR0zQ4QtQA0,2020-03,15.24,8
uZQfR0638dQAU,KaQ5GR0zR4QtQAO,2020-03,250,8
uYQfR0638dQAU,YmQ5GR1L64QtQAN,2020-06,828.73,4
uXQfR0638dQAU,o7Q5GR1TR4QtQAH,2020-10,3267.07,0
uWQfR0638dQAU,GzQ5GR1Fn4QtQAJ,2020-03,1.45,7
uVQfR0638dQAU,k0Q5GR0t34QtQAA,2020-02,4.92,8
ulQfR0638dQAE,GzQ5GR1Fn4QtQAJ,2020-03,9682.52,7
ukQfR0638dQAE,HVQ5GR1UA4QtQA1,2020-11,374.99,0
ujQfR0638dQAE,ysQ5GR1WP4QtQAD,2020-11,188.84,0
uiQfR0638dQAE,RcQ5GR0eC4QtQAO,2020-03,29.61,7
uhQfR0638dQAE,qeQ5GR1VZ4QtQAD,2020-11,402.78,0
ugQfR0638dQAE,pqQ5GR1T34QtQAB,2020-11,323.85,0
ufQfR0638dQAE,WkQ5GR1T34QtQAN,2020-10,569.56,1
ueQfR0638dQAE,X3Q5GR0Jo4QtQAN,2020-03,50,8
udQfR0638dQAE,YnQ5GR1L64QtQAN,2020-06,500,5
ucQfR0638dQAE,kgQ5GR0GW4QtQAD,2020-03,500,8
ubQfR0638dQAE,xbQ5GR06N4QtQAC,2020-03,199,8
uaQfR0638dQAE,EQQ5GR0NP4QtQA5,2020-03,1037.83,8
tQQfR0638dQAU,RmQ5GR1PV4QtQAL,2020-11,1329.9,0
tPQfR0638dQAU,GzQ5GR1Fn4QtQAJ,2020-03,841.96,7
tOQfR0638dQAU,K2Q5GR1RP4QtQAL,2020-11,139.12,0
tNQfR0638dQAU,OtQ5GR0dN4QtQAO,2020-03,228.23,7
tMQfR0638dQAU,mmQ5GR0Ov4QtQAF,2020-03,239.81,7
tLQfR0638dQAU,vsQ5GR1KF4QtQAH,2020-04,9.53,6
tKQfR0638dQAU,54Q5GR0V24QtQAB,2020-11,49.5,0
tJQfR0638dQAU,XgQ5GR14p4QtQAI,2020-03,370.76,7
tIQfR0638dQAU,1FQ5GR14q4QtQAQ,2020-02,878.86,8
tHQfR0638dQAU,caQ5GR1T34QtQAF,2020-11,50,0
tGQfR0638dQAU,94Q5GR10o4QtQAA,2020-03,50,8
tFQfR0638dQAU,sxQ5GR1SC4QtQAH,2020-09,75,2
tEQfR0638dQAU,LQQ5GR0zQ4QtQA0,2020-03,150,8
tDQfR0638dQAU,EKQ5GR1NY4QtQA1,2020-07,1277.71,3
tCQfR0638dQAU,udQ5GR1Gq4QtQAB,2020-03,325,7
tBQfR0638dQAU,6aQ5GR1An4QtQAB,2020-05,250,6
tAQfR0638dQAU,vsQ5GR1KF4QtQAH,2020-04,40.78,6
uzQfR0638dQAE,PvQ5GR1Js4QtQAN,2020-05,32.5,6
uUQfR0638dQAU,8HQ5GR0t34QtQAQ,2020-03,300.03,7
uTQfR0638dQAU,cLQ5GR1O24QtQAR,2020-07,103,3
uSQfR0638dQAU,hTQ5GR1NZ4QtQAT,2020-09,671.52,1
uRQfR0638dQAU,nQQ5GR0hc4QtQAQ,2020-06,1410.66,4
uQQfR0638dQAU,cwQ5GR15j4QtQAE,2020-03,596.25,8
uPQfR0638dQAU,5LQ5GR1Bg4QtQAR,2020-02,833.98,8
uOQfR0638dQAU,rtQ5GR1Hv4QtQAF,2020-04,958.76,7
uNQfR0638dQAU,ctQ5GR11H4QtQAC,2020-02,554.88,8
uMQfR0638dQAU,p8Q5GR1Ri4QtQAB,2020-10,464.06,1
uLQfR0638dQAU,C8Q5GR1PT4QtQAP,2020-08,1005.57,2
uKQfR0638dQAU,GCQ5GR1Bf4QtQA3,2020-02,1657.05,8
uJQfR0638dQAU,0pQ5GR0Kx4QtQAB,2020-03,200.7,8
uIQfR0638dQAU,EZQ5GR1NY4QtQA1,2020-09,348.56,1
uHQfR0638dQAU,9wQ5GR0p54QtQAE,2020-03,12148.5,7
uGQfR0638dQAU,RCQ5GR0KB4QtQA1,2020-03,244.8,7
uFQfR0638dQAU,RcQ5GR0p44QtQAI,2020-02,1607.77,8
uEQfR0638dQAU,vtQ5GR1Nc4QtQAF,2020-07,383.3,3
uDQfR0638dQAU,nUQ5GR1EK4QtQAT,2020-03,600.01,7
uCQfR0638dQAU,v5Q5GR0Qs4QtQAB,2020-02,575.5,8
uBQfR0638dQAU,P6Q5GR0KB4QtQAL,2020-03,249.96,7
uAQfR0638dQAU,DTQ5GR1L54QtQA3,2020-06,319.59,5
u9QfR0638dQAE,xqQ5GR06N4QtQAC,2020-03,1070.73,8
u8QfR0638dQAE,dHQ5GR1IK4QtQAX,2020-04,241.18,7
u7QfR0638dQAE,1hQ5GR0eA4QtQAG,2020-02,310.03,8
u6QfR0638dQAE,jKQ5GR0Pp4QtQAV,2020-02,386.49,8
u5QfR0638dQAE,AvQ5GR1L44QtQAJ,2020-06,753.75,5
u4QfR0638dQAE,1bQ5GR07s4QtQAE,2020-03,3769.32,7
u3QfR0638dQAE,sFQ5GR0mU4QtQAW,2020-03,221.51,8
u2QfR0638dQAE,nmQ5GR0o74QtQAA,2020-03,891.46,7
u1QfR0638dQAE,hkQ5GR1O24QtQAB,2020-07,1621.8,3
u0QfR0638dQAE,C8Q5GR1R34QtQAN,2020-08,997.88,2
tzQfR0638dQAE,Y5Q5GR1Mr4QtQAN,2020-08,135.36,3
tyQfR0638dQAE,YWQ5GR1L64QtQA3,2020-06,276.7,4
txQfR0638dQAE,xiQ5GR06N4QtQAC,2020-03,11559.3,8
twQfR0638dQAE,45Q5GR1An4QtQAB,2020-03,41.3,7
tvQfR0638dQAE,LJQ5GR1NZ4QtQA1,2020-08,618.17,3
tuQfR0638dQAE,gOQ5GR1U94QtQAR,2020-10,50,1
ttQfR0638dQAE,ZYQ5GR17F4QtQA4,2020-03,50,8
tsQfR0638dQAE,4UQ5GR1Ke4QtQAR,2020-05,5713.97,6
trQfR0638dQAE,C8Q5GR1PT4QtQAP,2020-08,2191.96,2
tqQfR0638dQAE,FCQ5GR1PT4QtQA5,2020-08,1132.83,3
tpQfR0638dQAE,OAQ5GR1UA4QtQA1,2020-10,50,1
toQfR0638dQAE,StQ5GR1Ux4QtQAN,2020-11,50,0
tnQfR0638dQAE,GzQ5GR1Fn4QtQAJ,2020-03,171.5,7
tmQfR0638dQAE,tgQ5GR1R44QtQAB,2020-08,150.38,2
tlQfR0638dQAE,7yQ5GR1EJ4QtQAH,2020-03,250,8
tkQfR0638dQAE,JZQ5GR1S94QtQAZ,2020-09,30,2
tjQfR0638dQAE,LDQ5GR1Mp4QtQA3,2020-07,500,4
t9QfR0638dQAE,PGQ5GR1Rh4QtQAZ,2020-10,433.31,1
t8QfR0638dQAE,SxQ5GR1PT4QtQAP,2020-08,775.51,2
t7QfR0638dQAE,JQQ5GR1Rk4QtQAZ,2020-09,2425.33,1
t6QfR0638dQAE,7AQ5GR0bx4QtQAU,2020-02,47.16,8
t5QfR0638dQAE,1TQ5GR1SC4QtQAT,2020-09,814.18,1
t4QfR0638dQAE,WUQ5GR0p64QtQAY,2020-03,582.85,7
t3QfR0638dQAE,7eQ5GR1KH4QtQAD,2020-07,141.28,4
t2QfR0638dQAE,8NQ5GR1Kh4QtQAR,2020-06,569.1,5
t1QfR0638dQAE,xOQ5GR0rg4QtQAU,2020-03,2839.78,8
t0QfR0638dQAE,6iQ5GR1GH4QtQAD,2020-03,561.56,7
sZQfR0638dQAU,a9Q5GR1WB4QtQAD,2020-11,250,0
szQfR0638dQAE,cuQ5GR0o74QtQAA,2020-02,1830.84,8
sYQfR0638dQAU,17Q5GR07s4QtQAE,2020-03,803.6,8
syQfR0638dQAE,C9Q5GR0zQ4QtQAO,2020-02,154.95,8
sXQfR0638dQAU,EdQ5GR0o64QtQAM,2020-10,50,1
sxQfR0638dQAE,5GQ5GR0Kx4QtQAR,2020-03,256.02,7
swQfR0638dQAE,UeQ5GR0eB4QtQAK,2020-03,270.2,7
svQfR0638dQAE,sfQ5GR0KC4QtQAH,2020-02,250.03,8
suQfR0638dQAE,u6Q5GR1Iy4QtQAB,2020-05,189.68,5
stQfR0638dQAE,moQ5GR1NY4QtQAD,2020-07,1120.53,4
ssQfR0638dQAE,dBQ5GR0bv4QtQAU,2020-03,260.67,8
srQfR0638dQAE,xPQ5GR06N4QtQAS,2020-03,4150.57,8
sqQfR0638dQAE,luQ5GR1NY4QtQAD,2020-07,2160.81,3
spQfR0638dQAE,17Q5GR07s4QtQAE,2020-03,450.01,8
soQfR0638dQAE,QhQ5GR1RQ4QtQAP,2020-08,4949.49,2
snQfR0638dQAE,KVQ5GR1R24QtQA3,2020-08,396.63,2
smQfR0638dQAE,ooQ5GR1R14QtQAB,2020-08,2489.28,2
slQfR0638dQAE,QEQ5GR0NN4QtQA5,2020-03,872.01,7
skQfR0638dQAE,t0Q5GR1WP4QtQAD,2020-11,302.71,0
sjQfR0638dQAE,AwQ5GR15j4QtQAI,2020-04,724.19,7
siQfR0638dQAE,ztQ5GR1Ha4QtQAF,2020-03,390.46,7
shQfR0638dQAE,sQQ5GR1L64QtQAR,2020-11,375.59,0
sgQfR0638dQAE,FLQ5GR1NZ4QtQA1,2020-08,1010.97,3
sfQfR0638dQAE,AkQ5GR0p44QtQAI,2020-03,36.21,7
sdQfR0638dQAE,QwQ5GR1L54QtQAJ,2020-07,1069.43,3
scQfR0638dQAE,UnQ5GR1Kg4QtQAJ,2020-07,500,3
sbQfR0638dQAE,f6Q5GR1J04QtQAF,2020-04,2237.36,6
saQfR0638dQAE,PMQ5GR1NY4QtQA1,2020-07,30,4
7iQfR06N8dQAG,8uQ5GR1L44QtQAB,2020-06,84.53,4
6OQfR06N8dQAW,MuQ5GR14p4QtQAI,2020-03,286.23,7
uyQfR0638dQAE,odQ5GR1Vz4QtQAB,2020-11,250,0
uxQfR0638dQAE,x1Q5GR06N4QtQAC,2020-08,250,3
uwQfR0638dQAE,moQ5GR1NY4QtQAD,2020-07,1450.51,3
uvQfR0638dQAE,REQ5GR1Am4QtQAZ,2020-03,86.04,8
uuQfR0638dQAE,skQ5GR1Am4QtQAB,2020-03,223.44,8
utQfR0638dQAE,SoQ5GR1KH4QtQAL,2020-05,150,6
usQfR0638dQAE,PXQ5GR1TU4QtQA5,2020-10,75,1
urQfR0638dQAE,F3Q5GR1SZ4QtQAP,2020-10,500,1
uqQfR0638dQAE,X7Q5GR1KG4QtQAP,2020-05,250,5
upQfR0638dQAE,iIQ5GR1EI4QtQAT,2020-03,50,8
uoQfR0638dQAE,wzQ5GR1An4QtQAB,2020-03,50,7
unQfR0638dQAE,AGQ5GR1WA4QtQA1,2020-11,50,0
umQfR0638dQAE,COQ5GR1U84QtQAZ,2020-10,30,1
tZQfR0638dQAU,O7Q5GR1EK4QtQAL,2020-03,373.5,8
tYQfR0638dQAU,RkQ5GR1Va4QtQAN,2020-11,500,0
tXQfR0638dQAU,A5Q5GR1An4QtQAJ,2020-03,250,8
tWQfR0638dQAU,6dQ5GR1L44QtQAF,2020-10,125,1
tVQfR0638dQAU,atQ5GR1Ow4QtQAF,2020-11,125,0
tTQfR0638dQAU,y3Q5GR1KF4QtQAH,2020-05,50,6
tSQfR0638dQAU,MqQ5GR1TT4QtQAL,2020-10,30,1
tRQfR0638dQAU,I2Q5GR1WA4QtQAL,2020-11,25,0
tiQfR0638dQAE,bhQ5GR1WC4QtQAH,2020-11,250,0
thQfR0638dQAE,atQ5GR1Ow4QtQAF,2020-11,125,0
tgQfR0638dQAE,RCQ5GR0KB4QtQA1,2020-03,250,7
tfQfR0638dQAE,nUQ5GR1EK4QtQAT,2020-03,250,7
teQfR0638dQAE,xqQ5GR06N4QtQAC,2020-03,125,8
tdQfR0638dQAE,REQ5GR12C4QtQA0,2020-03,1165.4,8
tcQfR0638dQAE,R3Q5GR1NY4QtQAL,2020-07,209.21,3
tbQfR0638dQAE,FVQ5GR15j4QtQA2,2020-03,75,8
taQfR0638dQAE,yAQ5GR1Ou4QtQAV,2020-08,75,3
81QfR0638dQAE,w0Q5GR0o64QtQAE,2020-03,2043.03,8
80QfR0638dQAE,60Q5GR1IH4QtQAD,2020-03,3012.47,7
7zQfR0638dQAE,XLQ5GR1L64QtQA3,2020-06,990.43,5
7yQfR0638dQAE,j5Q5GR1UA4QtQAH,2020-11,255,0
7xQfR0638dQAE,3eQ5GR1Ov4QtQAF,2020-08,300,3
7wQfR0638dQAE,n7Q5GR0t34QtQAA,2020-03,250,7
7vQfR0638dQAE,1NQ5GR1O34QtQAV,2020-08,250,2
7uQfR0638dQAE,3jQ5GR1W04QtQAF,2020-11,250,0
7tQfR0638dQAE,73Q5GR1SB4QtQAD,2020-09,50,2
7sQfR0638dQAE,mNQ5GR12D4QtQAW,2020-03,50,8
7CQfR0638dQAU,DPQ5GR1T64QtQA3,2020-10,50,1
7BQfR0638dQAU,AvQ5GR1L44QtQAJ,2020-06,2372.02,5
7AQfR0638dQAU,wqQ5GR1PS4QtQAD,2020-08,2401.66,3
79QfR0638dQAE,AUQ5GR1L74QtQA3,2020-08,2292.97,3
78QfR0638dQAE,xYQ5GR06N4QtQAS,2020-03,99,8
77QfR0638dQAE,EgQ5GR1WA4QtQAL,2020-11,75,0
76QfR0638dQAE,4UQ5GR1Ke4QtQAR,2020-05,5050,6
75QfR0638dQAE,KmQ5GR1TT4QtQAL,2020-10,975,1
74QfR0638dQAE,K5Q5GR1H04QtQAN,2020-03,250,8
73QfR0638dQAE,YQQ5GR12C4QtQA0,2020-03,250,8
72QfR0638dQAE,qsQ5GR1II4QtQAD,2020-05,50,5
71QfR0638dQAE,VQQ5GR1WA4QtQA1,2020-11,30,0
70QfR0638dQAE,aIQ5GR1W04QtQAV,2020-11,30,0
6zQfR0638dQAE,cYQ5GR1WA4QtQAT,2020-11,30,0
8KQfR0638dQAU,saQ5GR1WA4QtQAD,2020-11,500,0
8JQfR0638dQAU,cwQ5GR15j4QtQAE,2020-03,1238.17,8
8IQfR0638dQAU,xAQ5GR06N4QtQAS,2020-03,724.53,8
8HQfR0638dQAU,vaQ5GR1Ou4QtQAF,2020-08,150,3
8GQfR0638dQAU,QmQ5GR1Ie4QtQAN,2020-04,50,7
8FQfR0638dQAU,uLQ5GR0Md4QtQAR,2020-03,250,8
8EQfR0638dQAU,4kQ5GR1W04QtQAB,2020-11,25,0
8DQfR0638dQAU,zSQ5GR1Ov4QtQAV,2020-08,30,3
7ZQfR0638dQAU,SEQ5GR1Ou4QtQAZ,2020-08,125,3
7YQfR0638dQAU,GzQ5GR1Fn4QtQAJ,2020-03,9983.37,7
7XQfR0638dQAU,M7Q5GR1EI4QtQAL,2020-03,250,8
7WQfR0638dQAU,XFQ5GR1L64QtQA3,2020-06,250,5
7VQfR0638dQAU,vpQ5GR1Ou4QtQAF,2020-08,30,3
7dQfR0638dQAE,GSQ5GR1H04QtQA3,2020-05,1762.78,6
7cQfR0638dQAE,q4Q5GR1O24QtQAF,2020-09,258.27,2
7bQfR0638dQAE,37Q5GR1L54QtQAB,2020-08,250,3
7aQfR0638dQAE,ypQ5GR0t44QtQAE,2020-03,500,8
